Ticker,Date,sent_smooth,sent_z_20d,sent_high,sent_low
QQQ,2015-01-02,0.56940377,0.0,0,0
QQQ,2015-01-05,0.6422720550000001,0.0,0,0
QQQ,2015-01-06,0.5598461366666667,0.0,0,0
QQQ,2015-01-07,0.27083588,0.0,0,0
QQQ,2015-01-08,-0.048498159999999985,0.0,0,0
QQQ,2015-01-09,0.036073863333333324,0.0,0,0
QQQ,2015-01-12,0.3648742633333333,0.0,0,0
QQQ,2015-01-13,0.6298798433333332,0.0,0,0
QQQ,2015-01-14,0.6156162866666667,0.0,0,0
QQQ,2015-01-15,0.6726360666666666,0.0,0,0
QQQ,2015-01-16,0.6672241233333333,0.0,0,0
QQQ,2015-01-20,0.7476592233333333,0.0,0,0
QQQ,2015-01-21,0.5493381766666667,0.0,0,0
QQQ,2015-01-22,0.6173883,0.0,0,0
QQQ,2015-01-23,0.12730610000000006,0.0,0,0
QQQ,2015-01-26,0.29726958000000003,0.0,0,0
QQQ,2015-01-27,0.018499009999999982,0.0,0,0
QQQ,2015-01-28,0.5005516333333333,0.0,0,0
QQQ,2015-01-29,0.37903982666666663,0.0,0,0
QQQ,2015-01-30,0.60781853,0.6770056774313283,0,0
QQQ,2015-02-02,0.45490743999999994,0.07935648825208877,0,0
QQQ,2015-02-03,0.44754600999999994,0.09088283018123212,0,0
QQQ,2015-02-04,0.4203920233333333,0.0066337444692049245,0,0
QQQ,2015-02-05,0.46629568999999993,0.16052276855835804,0,0
QQQ,2015-02-06,0.5175140133333332,0.2931480988214111,0,0
QQQ,2015-02-09,0.4871460999999999,0.0424196691932084,0,0
QQQ,2015-02-10,0.49748553333333323,0.06354737388442029,0,0
QQQ,2015-02-11,0.43809423333333325,-0.21744428410543945,0,0
QQQ,2015-02-12,0.5690968333333333,0.5427094226291518,0,0
QQQ,2015-02-13,0.6006600333333333,0.7593183853789542,0,0
QQQ,2015-02-17,0.7166343999999999,1.3948422818300434,0,0
QQQ,2015-02-18,0.7131597566666666,1.4066172720494317,0,0
QQQ,2015-02-19,0.7175087366666665,1.3219198440873952,0,0
QQQ,2015-02-20,0.7349332166666667,1.3375120759309045,0,0
QQQ,2015-02-24,0.7218985133333332,1.1925663675798235,0,0
QQQ,2015-02-25,0.7098160333333333,1.020175062992705,0,0
QQQ,2015-02-26,0.65986552,0.7580908853910677,0,0
QQQ,2015-03-02,0.6815164333333333,0.8519494341030093,0,0
QQQ,2015-03-03,0.1738464666666666,-2.685371702846971,0,1
QQQ,2015-03-04,0.22688546666666656,-1.9518926201513764,0,1
QQQ,2015-03-05,0.09106014999999991,-2.2735525866278907,0,1
QQQ,2015-03-06,0.45231860333333324,-0.4019713722873997,0,0
QQQ,2015-03-09,0.35983663666666654,-0.8559345518906907,0,0
QQQ,2015-03-10,0.21859531383333328,-1.431708918697517,0,0
QQQ,2015-03-11,0.44596362716666665,-0.3130445012766807,0,0
QQQ,2015-03-12,0.5249613605,0.05916854047572749,0,0
QQQ,2015-03-13,0.7798251,1.1741643744488275,0,0
QQQ,2015-03-16,0.6603632466666666,0.5657751780726028,0,0
QQQ,2015-03-17,0.39882662666666663,-0.5978746216845889,0,0
QQQ,2015-03-18,0.20782060999999993,-1.3180603436667633,0,0
QQQ,2015-03-19,0.24198286333333327,-1.056037648031983,0,0
QQQ,2015-03-23,0.3413595699999999,-0.5559983134228388,0,0
QQQ,2015-03-24,0.5421178533333332,0.3793789101192178,0,0
QQQ,2015-03-25,0.6049412366666665,0.7167060941548626,0,0
QQQ,2015-03-26,0.7164444366666666,1.2432573204709976,0,0
QQQ,2015-03-27,0.6822286699999999,1.097580269659986,0,0
QQQ,2015-03-30,0.6782908866666665,1.0694977186939614,0,0
QQQ,2015-04-01,0.7621053466666665,1.4104328287098564,0,0
QQQ,2015-04-02,0.8041627366666666,1.4410706943975276,0,0
QQQ,2015-04-06,0.77632622,1.1891512468364294,0,0
QQQ,2015-04-07,0.8018862233333333,1.2279756264824608,0,0
QQQ,2015-04-08,0.6192806799999998,0.29813521199218634,0,0
QQQ,2015-04-09,0.5267327833333332,-0.20076710778410634,0,0
QQQ,2015-04-13,0.2924717666666666,-1.4406854458903253,0,0
QQQ,2015-04-14,0.37105180666666654,-0.9971802803340375,0,0
QQQ,2015-04-15,0.31657614666666656,-1.1755455624189677,0,0
QQQ,2015-04-16,0.4709394466666666,-0.3534328091966457,0,0
QQQ,2015-04-17,0.44918497333333324,-0.41234168246696734,0,0
QQQ,2015-04-20,0.4126175999999999,-0.6032992791696434,0,0
QQQ,2015-04-21,0.2904882433333333,-1.289249721302977,0,0
QQQ,2015-04-22,0.4452821299999999,-0.5606166276350428,0,0
QQQ,2015-04-23,0.6967790433333333,0.7664201550976903,0,0
QQQ,2015-04-24,0.7957639899999999,1.209166892155166,0,0
QQQ,2015-04-27,0.39252747333333327,-0.9257728994075406,0,0
QQQ,2015-04-28,0.10316148133333329,-2.0613523350923018,0,1
QQQ,2015-04-29,0.1116057113333333,-1.7429837533256602,0,1
QQQ,2015-04-30,0.35924338133333333,-0.5816670246256334,0,0
QQQ,2015-05-01,0.3875702433333333,-0.3867218129105744,0,0
QQQ,2015-05-04,0.2934373133333333,-0.7437076810882299,0,0
QQQ,2015-05-05,0.2639920133333333,-0.8092624829876017,0,0
QQQ,2015-05-06,0.44489611,0.24997581973698313,0,0
QQQ,2015-05-07,0.58656922,1.1017972072998439,0,0
QQQ,2015-05-08,0.6964908533333333,1.6018957688138342,1,0
QQQ,2015-05-11,0.7563515199999999,1.6789413766114145,1,0
QQQ,2015-05-12,0.7341295866666666,1.392487284819456,0,0
QQQ,2015-05-13,0.60996719,0.7097104399786496,0,0
QQQ,2015-05-14,0.5361144366666666,0.3310664960073122,0,0
QQQ,2015-05-15,0.36002251999999996,-0.5034962318713981,0,0
QQQ,2015-05-18,0.43936198666666665,-0.12539756490033507,0,0
QQQ,2015-05-19,0.42122242333333326,-0.24981962784812964,0,0
QQQ,2015-05-20,0.4744422399999999,0.0062348506794461635,0,0
QQQ,2015-05-21,0.41355828999999994,-0.23269416077302846,0,0
QQQ,2015-05-22,0.3900131066666666,-0.2722663208414827,0,0
QQQ,2015-05-26,0.45297717333333326,0.06281469016062616,0,0
QQQ,2015-05-27,0.5304980899999999,0.4193773166535725,0,0
QQQ,2015-05-28,0.6173385566666666,0.9142935054037461,0,0
QQQ,2015-05-29,0.4467541579999999,-0.33326040217387115,0,0
QQQ,2015-06-01,0.43814566799999993,-0.41866276029807187,0,0
QQQ,2015-06-02,0.27668100133333323,-1.5793860882152548,0,1
QQQ,2015-06-03,0.4443103333333333,-0.4640186449267072,0,0
QQQ,2015-06-04,0.46172858666666655,-0.33497312444545857,0,0
QQQ,2015-06-05,0.64033877,1.0289468045221128,0,0
QQQ,2015-06-08,0.6324145766666666,1.0258292363821997,0,0
QQQ,2015-06-09,0.5580047233333333,0.5754540445898936,0,0
QQQ,2015-06-10,0.4251471399999999,-0.5506966445070501,0,0
QQQ,2015-06-11,0.42457810666666657,-0.4831977704024178,0,0
QQQ,2015-06-12,0.5023967733333333,0.3821441391579682,0,0
QQQ,2015-06-15,0.39250233166666665,-0.8552355706976785,0,0
QQQ,2015-06-16,0.3536509683333333,-1.1946502905059129,0,0
QQQ,2015-06-17,0.1526520636666666,-2.5711527784046915,0,1
QQQ,2015-06-18,0.3771164053333333,-0.592289455261067,0,0
QQQ,2015-06-19,0.416776722,-0.25539991549525864,0,0
QQQ,2015-06-22,0.6859517733333332,1.7558338965566462,1,0
QQQ,2015-06-23,0.5348879999999999,0.537774553611293,0,0
QQQ,2015-06-24,0.6523399966666666,1.3399078631835208,0,0
QQQ,2015-06-25,0.4687342833333332,0.034345977481217614,0,0
QQQ,2015-06-26,0.54411079,0.5701456546494411,0,0
QQQ,2015-06-29,0.5397769333333332,0.4959126790486093,0,0
QQQ,2015-06-30,0.6469787533333332,1.1958351519985337,0,0
QQQ,2015-07-01,0.7228826199999999,1.5645833810896494,1,0
QQQ,2015-07-02,0.3405737099999999,-1.1201354832855583,0,0
QQQ,2015-07-06,0.2257398066666666,-1.679156908274564,0,1
QQQ,2015-07-07,0.12168525666666659,-1.997044078265762,0,1
QQQ,2015-07-08,0.38085703333333326,-0.3904664232310738,0,0
QQQ,2015-07-09,0.29483899803333324,-0.8535353629251085,0,0
QQQ,2015-07-10,0.10734056469999993,-1.7118968326759925,0,1
QQQ,2015-07-13,0.11704553136666658,-1.4667500105480318,0,0
QQQ,2015-07-14,0.21328828333333325,-0.9073342063657208,0,0
QQQ,2015-07-15,0.4318743833333332,0.16548103233890912,0,0
QQQ,2015-07-16,0.25037182166666655,-0.7867662274698853,0,0
QQQ,2015-07-17,0.21017692166666654,-0.9277733242561469,0,0
QQQ,2015-07-20,0.26053092499999986,-0.6294614916195048,0,0
QQQ,2015-07-21,0.2751167824999999,-0.48257665123342314,0,0
QQQ,2015-07-22,0.5126053958333333,0.7751187096190187,0,0
QQQ,2015-07-23,0.5809558891666665,1.1868037299048204,0,0
QQQ,2015-07-24,0.7933681933333333,2.0039205688187085,1,0
QQQ,2015-07-27,0.7794278133333332,1.7450718414870163,1,0
QQQ,2015-07-28,0.7050020333333332,1.3225670526656836,0,0
QQQ,2015-07-29,0.6031477566666666,0.9013305556805487,0,0
QQQ,2015-07-30,0.5444097233333333,0.7157971323132314,0,0
QQQ,2015-07-31,0.4097134666666666,0.08598501732547453,0,0
QQQ,2015-08-03,0.42441455666666655,0.10944493919164751,0,0
QQQ,2015-08-04,0.2371019999999999,-0.8098279645493005,0,0
QQQ,2015-08-05,0.35841939999999983,-0.2245460044292139,0,0
QQQ,2015-08-06,0.52967132,0.5367686422670429,0,0
QQQ,2015-08-07,0.5880605866666665,0.7361519486525061,0,0
QQQ,2015-08-10,0.6507236433333332,0.9660311378077268,0,0
QQQ,2015-08-11,0.5169812233333332,0.18855661372253524,0,0
QQQ,2015-08-12,0.5326229899999999,0.2477158763182446,0,0
QQQ,2015-08-13,0.4360982233333332,-0.3581609542570318,0,0
QQQ,2015-08-14,0.4835131633333332,-0.17516927113374922,0,0
QQQ,2015-08-17,0.5670230533333332,0.27753320385961017,0,0
QQQ,2015-08-19,0.6301050666666665,0.6349994870992243,0,0
QQQ,2015-08-20,0.5422391466666666,-0.02524063023238672,0,0
QQQ,2015-08-21,0.4414067866666665,-0.7109785229479596,0,0
QQQ,2015-08-24,0.4219016066666666,-0.784801760027289,0,0
QQQ,2015-08-25,0.47398723999999987,-0.281729935356663,0,0
QQQ,2015-08-26,0.47465509999999994,-0.18861264256709945,0,0
QQQ,2015-08-28,0.5056890099999999,0.18055164267276147,0,0
QQQ,2015-08-31,0.48050410333333327,-0.05005455029298867,0,0
QQQ,2015-09-01,0.5431845166666666,0.5469214075728979,0,0
QQQ,2015-09-02,0.5636482633333332,0.6917436631810436,0,0
QQQ,2015-09-03,0.6224666033333333,1.3973079399495236,0,0
QQQ,2015-09-04,0.4453520916666665,-1.1511846794312235,0,0
QQQ,2015-09-08,0.43220525166666657,-1.22124512697129,0,0
QQQ,2015-09-09,0.42502808499999994,-1.1927582219332356,0,0
QQQ,2015-09-10,0.47804953999999994,-0.36320656391413464,0,0
QQQ,2015-09-11,0.44213838999999994,-0.8594981915560119,0,0
QQQ,2015-09-14,0.3932843299999999,-1.4376428277496895,0,0
QQQ,2015-09-15,0.4395892633333332,-0.7544110994528412,0,0
QQQ,2015-09-16,0.21941533199999988,-2.846589589389401,0,1
QQQ,2015-09-17,0.1806362919999999,-2.5297722615863645,0,1
QQQ,2015-09-18,0.38751213533333323,-0.5661511327121115,0,0
QQQ,2015-09-21,0.6218129133333332,1.5940110750074374,1,0
QQQ,2015-09-22,0.6032592899999999,1.2844897765454237,0,0
QQQ,2015-09-23,0.4476543766666666,-0.10041270593165637,0,0
QQQ,2015-09-24,0.35646275666666655,-0.838816974969045,0,0
QQQ,2015-09-25,0.35388421333333325,-0.7952656629765904,0,0
QQQ,2015-09-29,0.2773798699999999,-1.295329485082566,0,0
QQQ,2015-09-30,0.14269368799999993,-2.000576230599343,0,1
QQQ,2015-10-01,0.31135448799999993,-0.7008886993166593,0,0
QQQ,2015-10-02,0.4223518446666666,0.16864483201904146,0,0
QQQ,2015-10-05,0.41635060679999986,0.219051947168783,0,0
QQQ,2015-10-06,0.2591750534666666,-0.9805339716574859,0,0
QQQ,2015-10-07,0.39193191013333323,0.10905154592900353,0,0
QQQ,2015-10-08,0.4705280199999999,0.7208974483456585,0,0
QQQ,2015-10-09,0.6713186233333333,2.019323660674321,1,0
QQQ,2015-10-12,0.606178,1.41257760266065,0,0
QQQ,2015-10-13,0.7153653833333333,1.843529889999147,1,0
QQQ,2015-10-14,0.6542519333333333,1.3329583951692694,0,0
QQQ,2015-10-15,0.57813361,0.8035388819400159,0,0
QQQ,2015-10-16,0.5990303333333332,0.8470163912337514,0,0
QQQ,2015-10-19,0.6241409,0.9146308145427912,0,0
QQQ,2015-10-20,0.7460586899999999,1.5523499083853454,1,0
QQQ,2015-10-21,0.8136509333333333,1.746153059887853,1,0
QQQ,2015-10-22,0.7672057666666666,1.3371149349197355,0,0
QQQ,2015-10-23,0.6057492166666666,0.4422300376324786,0,0
QQQ,2015-10-26,0.51815417,-0.061011245071459386,0,0
QQQ,2015-10-27,0.5128185033333333,-0.16082780362681973,0,0
QQQ,2015-10-28,0.5804702433333332,0.11474773655088538,0,0
QQQ,2015-10-29,0.4937250566666666,-0.5635981112508396,0,0
QQQ,2015-10-30,0.57445939,-0.04057870986123582,0,0
QQQ,2015-11-02,0.5931509466666667,0.03383748914678852,0,0
QQQ,2015-11-03,0.5866155133333333,-0.1789326743660403,0,0
QQQ,2015-11-04,0.31855165,-2.516307231990064,0,1
QQQ,2015-11-05,0.19861164333333334,-2.746574534414938,0,1
QQQ,2015-11-06,0.3844801933333333,-1.2839606766141762,0,0
QQQ,2015-11-09,0.5246486899999999,-0.30398523406422245,0,0
QQQ,2015-11-10,0.6982412033333333,0.8843886714003585,0,0
QQQ,2015-11-11,0.6218207766666667,0.3762003090304955,0,0
QQQ,2015-11-12,0.67832323,0.7190653544943645,0,0
QQQ,2015-11-13,0.7213468433333333,0.9452580956297656,0,0
QQQ,2015-11-16,0.6733549533333333,0.607566763423891,0,0
QQQ,2015-11-17,0.59434726,0.14457791812960105,0,0
QQQ,2015-11-18,0.5356080933333334,-0.17190012407427185,0,0
QQQ,2015-11-19,0.5847051933333334,0.2720018449260077,0,0
QQQ,2015-11-20,0.60786999,0.4523365536970201,0,0
QQQ,2015-11-23,0.373827823,-1.2648423326883795,0,0
QQQ,2015-11-24,0.39297434299999995,-1.045098214757827,0,0
QQQ,2015-11-25,0.39123461966666667,-0.9658033763010466,0,0
QQQ,2015-11-27,0.6277825533333333,0.6575516381273578,0,0
QQQ,2015-11-30,0.6224066666666667,0.5983151146178649,0,0
QQQ,2015-12-01,0.3705051733333333,-1.04958450738575,0,0
QQQ,2015-12-02,0.24149080666666667,-1.6696477000761945,0,1
QQQ,2015-12-03,0.30207792,-1.276531377962278,0,0
QQQ,2015-12-04,0.48041944666666664,-0.2849550809746017,0,0
QQQ,2015-12-07,0.5639461966666667,0.2395097307792982,0,0
QQQ,2015-12-08,0.5144540166666667,-0.10962274546920144,0,0
QQQ,2015-12-09,0.6899072733333332,1.1478921354506109,0,0
QQQ,2015-12-10,0.6212974299999999,0.6574293302011313,0,0
QQQ,2015-12-11,0.5752822466666666,0.37568907136952645,0,0
QQQ,2015-12-14,0.3426898033333334,-1.2199090765826608,0,0
QQQ,2015-12-15,0.3737047233333333,-0.8955279255049479,0,0
QQQ,2015-12-16,0.28722278333333334,-1.3873976228930778,0,0
QQQ,2015-12-17,0.41254273,-0.4161717046180027,0,0
QQQ,2015-12-18,0.46933639,0.04747347856710074,0,0
QQQ,2015-12-21,0.29975442666666663,-1.1150020828381828,0,0
QQQ,2015-12-22,0.150769029,-1.934567784358061,0,1
QQQ,2015-12-23,0.05697822900000001,-2.1300347229130865,0,1
QQQ,2015-12-24,0.11198486633333334,-1.599352560279818,0,1
QQQ,2015-12-28,0.27547975399999997,-0.6325750299666552,0,0
QQQ,2015-12-30,0.43847470066666666,0.35059676813326274,0,0
QQQ,2015-12-31,0.6207539833333332,1.2866349758991382,0,0
QQQ,2016-01-04,0.5979823566666667,1.046943997347747,0,0
QQQ,2016-01-05,0.44800595,0.17608294723849863,0,0
QQQ,2016-01-06,0.5166354166666666,0.5474653841952299,0,0
QQQ,2016-01-07,0.5747533266666667,0.8659138608656765,0,0
QQQ,2016-01-08,0.5629772333333333,0.7797496833685567,0,0
QQQ,2016-01-11,0.42887757333333326,0.12092322160439664,0,0
QQQ,2016-01-12,0.19687392666666662,-1.1261785787893197,0,0
QQQ,2016-01-13,0.24695563999999995,-0.747158005005571,0,0
QQQ,2016-01-14,0.4132252333333333,0.23578741277799278,0,0
QQQ,2016-01-15,0.6486637466666666,1.4759664930207104,0,0
QQQ,2016-01-19,0.7507992466666665,1.7650506064876565,1,0
QQQ,2016-01-20,0.6286713633333333,1.0415674559312453,0,0
QQQ,2016-01-21,0.5627991766666667,0.6784813261744185,0,0
QQQ,2016-01-22,0.44900395333333326,0.07538717646735175,0,0
QQQ,2016-01-25,0.5134411033333334,0.32660034191200676,0,0
